0,1,2,3,4,5,6
1.0,0.21193206,0.5543947,0.3098927,0.63173795,0.116939895,0.2448816
0.21193206,0.9999997,0.28819555,0.8782013,0.14199829,0.1755559,0.38736627
0.5543947,0.28819555,0.99999964,0.34787333,0.5077343,0.15786658,0.28015178
0.3098927,0.8782013,0.34787333,1.0,0.19504958,0.1892821,0.33030802
0.6317378,0.1419983,0.5077343,0.19504957,1.0000004,0.37869138,0.39120966
0.1169399,0.17555587,0.15786654,0.18928212,0.37869138,0.9999998,0.5064861
0.24488163,0.38736632,0.28015178,0.33030802,0.39120966,0.5064861,0.9999999
