0,1,2,3,4,5,6,7,8,9
1.0,0.40392023,0.66745377,0.32030725,0.6532503,0.36971837,0.31831536,0.16683991,0.6522895,0.28042436
0.40392023,0.9999995,0.4136477,0.23510972,0.35298508,0.12134024,0.33998874,0.2702211,0.38314164,0.10361657
0.66745377,0.4136477,0.9999996,0.20996188,0.48567075,0.15521343,0.34625188,0.3247256,0.59231615,0.13991284
0.32030725,0.23510972,0.20996188,1.0000001,0.3961859,0.43218237,0.118842885,-0.0014899592,0.2541371,0.25341946
0.6532503,0.35298508,0.48567075,0.3961859,0.99999994,0.44337368,0.26857793,0.35137606,0.47315684,0.27044374
0.36971837,0.12134024,0.15521343,0.43218237,0.44337368,0.9999998,0.0711844,0.05480887,0.26939514,0.32263938
0.31831536,0.33998874,0.34625188,0.118842885,0.26857793,0.0711844,1.0000002,0.39607885,0.36985216,0.121847436
0.16683991,0.2702211,0.3247256,-0.0014899592,0.35137606,0.05480887,0.39607885,0.9999999,0.21961343,0.14823136
0.6522895,0.3831416,0.59231627,0.2541371,0.47315684,0.2693951,0.36985213,0.21961343,1.0000005,0.28048658
0.28042436,0.10361658,0.13991283,0.25341943,0.27044374,0.32263938,0.121847436,0.14823136,0.28048658,1.0000002
