0,1,2,3,4,5,6,7,8
1.0,0.38582072,0.58074516,0.6274711,0.39286774,0.11867535,0.3855396,0.6125121,0.13075283
0.38582072,1.0000001,0.21516517,0.23564947,0.1319862,0.016038857,0.13997939,0.13291079,0.05482358
0.58074516,0.21516517,0.9999995,0.89066046,0.5027548,0.19220194,0.55927765,0.54108024,0.073533155
0.6274711,0.23564947,0.89066046,1.0,0.5139429,0.21885704,0.48306733,0.5278204,0.066752575
0.39286774,0.1319862,0.5027548,0.5139429,1.0000001,0.22367659,0.688107,0.59018517,0.3640426
0.11867535,0.016038857,0.19220194,0.21885704,0.22367659,0.9999998,0.32045782,0.19015664,0.21059215
0.3855396,0.13997939,0.55927765,0.48306733,0.688107,0.32045782,1.0,0.5836371,0.18101928
0.6125121,0.13291079,0.54108024,0.5278204,0.59018517,0.19015664,0.5836371,0.99999994,0.11883894
0.13075282,0.05482358,0.07353313,0.06675257,0.3640426,0.21059215,0.18101928,0.11883895,0.9999999
