0,1,2,3,4,5,6
1.0000005,0.26667547,0.111845,0.0642336,0.27198663,0.15203422,0.32253718
0.26667547,0.99999976,0.3041621,0.015317817,0.06895895,0.2909784,0.24751359
0.111845,0.3041621,1.0000001,0.090488605,0.24220252,0.2242638,0.13481791
0.0642336,0.015317817,0.090488605,1.0000002,0.20960553,-0.012107154,0.02120372
0.2719866,0.06895893,0.24220249,0.20960552,1.0000001,0.111860864,0.1828878
0.1520342,0.29097837,0.22426385,-0.01210716,0.111860864,1.0000004,0.18460302
0.3225372,0.24751362,0.1348179,0.021203708,0.1828878,0.18460302,1.0
