0,1,2,3,4,5,6,7,8,9
0.99999976,0.08691834,-0.04782839,0.14033392,-0.0032544238,-0.07300787,0.0824062,0.20002058,0.007530327,0.0669128
0.08691834,0.99999964,0.16206305,0.1729262,0.09877379,0.04266399,0.5182133,0.30199403,0.094687104,0.15111057
-0.04782839,0.16206305,1.0,0.23130974,0.09575003,0.013755105,0.064776324,0.15633073,0.381306,0.057728805
0.14033392,0.1729262,0.23130974,1.0000001,0.6646788,0.017685596,0.3733452,0.32163593,0.18325865,0.3324248
-0.0032544238,0.09877379,0.09575003,0.6646788,0.9999996,0.021729287,0.27080756,0.14672278,0.26382565,0.2687808
-0.07300787,0.04266399,0.013755105,0.017685596,0.021729287,1.0000005,0.10986249,0.03135072,-0.008848048,0.004385568
0.0824062,0.5182133,0.064776324,0.3733452,0.27080756,0.10986249,1.0,0.25276518,0.0072202226,0.19310439
0.20002058,0.30199403,0.15633073,0.32163593,0.14672278,0.03135072,0.25276518,1.0000001,0.27522054,0.1017488
0.007530323,0.09468712,0.38130596,0.18325865,0.26382565,-0.0088480525,0.00722023,0.2752205,0.99999994,0.025229467
0.06691281,0.15111057,0.057728805,0.33242476,0.26878074,0.0043855757,0.1931044,0.1017488,0.025229467,1.0000002
