0,1,2,3,4,5,6,7,8,9
1.0000002,0.36937994,0.59560055,0.17997742,0.38717002,0.17694704,0.4585716,0.06361831,0.06575629,0.124169335
0.36937994,1.0000001,0.5348503,0.18351233,0.23247913,0.012591707,0.3646922,0.18713982,0.12631084,0.13353272
0.59560055,0.5348503,1.0000002,0.22149329,0.4220664,0.028126307,0.5139165,0.31461024,0.18376039,0.22187784
0.17997742,0.18351233,0.22149329,1.0000002,0.35393217,0.006891437,0.19198564,0.2103962,0.26915097,0.10637501
0.38717002,0.23247913,0.4220664,0.35393217,1.0,0.12930289,0.27992928,0.3162899,0.27133957,0.2059226
0.17694704,0.012591707,0.028126307,0.006891437,0.12930289,1.0000002,0.03148503,0.13192797,0.015949208,0.06135714
0.4585716,0.3646922,0.5139165,0.19198564,0.27992928,0.03148503,0.9999999,0.26929653,0.28700665,0.19218858
0.06361831,0.18713982,0.31461024,0.2103962,0.3162899,0.13192797,0.26929653,1.0,0.57119834,0.3006833
0.06575629,0.12631084,0.1837604,0.26915097,0.2713395,0.015949212,0.28700665,0.57119834,1.0000004,0.21946408
0.12416935,0.13353273,0.22187783,0.10637501,0.20592263,0.061357133,0.19218859,0.30068326,0.21946408,0.9999999
