0,1,2,3,4,5,6,7,8,9
1.0000002,0.4067675,0.2318821,0.10519169,0.121533714,0.25238666,0.26695096,0.17957903,0.31954047,0.098564
0.4067675,1.0000005,0.07102967,0.20884651,0.32650894,0.36861777,0.69822747,0.461775,0.18589383,0.27758574
0.2318821,0.07102967,1.0000002,0.12045565,0.15047798,0.15151754,0.15196416,0.048675876,0.18848956,0.050768405
0.10519169,0.20884651,0.12045565,0.99999934,0.39908078,0.40881494,0.4044106,0.42937365,0.229521,0.34584752
0.121533714,0.32650894,0.15047798,0.39908078,0.9999999,0.4042555,0.48633897,0.5164599,0.55742204,0.5547447
0.25238666,0.36861777,0.15151754,0.40881494,0.4042555,0.99999964,0.52584547,0.47334015,0.25553295,0.6334938
0.26695096,0.69822747,0.15196416,0.4044106,0.48633897,0.52584547,0.99999976,0.5697514,0.28424424,0.4599617
0.17957903,0.461775,0.048675876,0.42937365,0.5164599,0.47334015,0.5697514,1.0000001,0.31345856,0.47585905
0.3195405,0.18589386,0.18848959,0.22952104,0.5574221,0.25553292,0.28424424,0.31345856,1.0000005,0.29857105
0.098564014,0.27758574,0.050768398,0.3458475,0.55474484,0.6334938,0.45996168,0.47585905,0.29857105,1.0000002
