0,1,2,3,4,5,6,7,8,9
0.9999999,0.13099793,0.724203,0.6394429,0.33131278,0.593287,0.63979834,0.393521,0.6930536,0.6782409
0.13099793,1.0,0.14173497,0.16091143,0.13374719,0.066031516,0.156625,0.021619823,0.17729378,0.15553796
0.724203,0.14173497,1.0,0.7339365,0.25262555,0.5944792,0.5747218,0.41429645,0.56782585,0.6251563
0.6394429,0.16091143,0.7339365,1.0000002,0.2536259,0.6639297,0.6083694,0.36060485,0.492956,0.5293013
0.33131278,0.13374719,0.25262555,0.2536259,1.0000006,0.19780488,0.20986539,0.098157585,0.20232405,0.24029423
0.593287,0.066031516,0.5944792,0.6639297,0.19780488,0.99999994,0.4912719,0.3310118,0.49096292,0.47207117
0.63979834,0.156625,0.5747218,0.6083694,0.20986539,0.4912719,1.0000002,0.70968676,0.4931112,0.46484464
0.393521,0.021619823,0.41429645,0.36060485,0.098157585,0.3310118,0.70968676,0.99999976,0.3618846,0.2768974
0.6930536,0.17729375,0.5678258,0.49295607,0.20232405,0.49096286,0.49311116,0.3618846,1.0000001,0.53912497
0.67824095,0.15553798,0.6251562,0.5293013,0.24029423,0.47207114,0.46484464,0.27689743,0.53912497,1.0000002
