0,1,2,3,4,5,6,7,8,9
1.0000001,0.3922304,0.12965092,0.30018127,0.41546044,0.30263656,0.26579946,0.320912,0.4777556,0.25083897
0.3922304,1.0000002,0.08303607,0.09353452,0.24336657,0.23054773,0.36866605,0.26655835,0.29585218,0.14251313
0.12965092,0.08303607,1.0000002,0.22923101,0.20040786,0.112116046,0.07342178,0.013361912,-0.01021881,0.057104245
0.30018127,0.09353452,0.22923101,1.0,0.3013249,0.20730105,0.15823701,0.1642112,0.15067828,0.29993212
0.41546044,0.24336657,0.20040786,0.3013249,1.0000002,0.5728322,0.25207347,0.27744454,0.46539003,0.23669301
0.30263656,0.23054773,0.112116046,0.20730105,0.5728322,0.99999964,0.25585747,0.20250277,0.28099322,0.16884264
0.26579946,0.36866605,0.07342178,0.15823701,0.25207347,0.25585747,0.99999994,0.54119664,0.36619997,0.08825269
0.320912,0.26655835,0.013361912,0.1642112,0.27744454,0.20250277,0.54119664,0.9999998,0.3943603,0.20234285
0.47775564,0.29585218,-0.010218829,0.15067828,0.46539,0.28099322,0.36619994,0.39436036,0.99999976,0.1493517
0.25083897,0.14251313,0.05710424,0.29993212,0.23669304,0.16884264,0.088252686,0.20234287,0.1493517,1.0000002
