0,1,2,3,4,5,6,7,8,9
0.99999964,0.7623272,0.21988447,0.27973247,0.13477431,0.15714829,0.18025449,0.49999553,0.2855408,0.141781
0.7623272,1.0,0.2967068,0.39302272,0.23594767,0.06366823,0.2622656,0.5153171,0.33686104,0.22234908
0.21988447,0.2967068,1.0000004,0.5337633,0.15223233,0.23790362,0.1285502,0.19396824,0.22763368,0.28759953
0.27973247,0.39302272,0.5337633,1.0,0.23841017,0.13881463,0.34295854,0.25439698,0.41102278,0.34821403
0.13477431,0.23594767,0.15223233,0.23841017,1.0000001,0.06833629,0.13979024,0.12870124,0.038048293,0.25224227
0.15714829,0.06366823,0.23790362,0.13881463,0.06833629,1.0000001,0.23296812,0.22542384,0.23476687,0.1638724
0.18025449,0.2622656,0.1285502,0.34295854,0.13979024,0.23296812,0.99999946,0.43185112,0.38137028,0.13511296
0.49999553,0.5153171,0.19396824,0.25439698,0.12870124,0.22542384,0.43185112,1.0,0.5358821,0.16481806
0.28554082,0.33686104,0.22763368,0.41102278,0.038048297,0.23476687,0.38137025,0.5358821,0.9999999,0.30784982
0.141781,0.22234905,0.28759953,0.3482141,0.25224227,0.1638724,0.13511293,0.16481808,0.30784982,1.0000001
