0,1,2,3,4,5,6,7,8,9
0.99999976,0.5740199,0.25605,0.2079862,0.21070383,0.55683476,0.35401082,0.21266901,0.6762947,0.17256841
0.5740199,1.0000002,0.36431518,0.16191992,0.5154582,0.7362133,0.2599539,0.20962821,0.5375099,0.18832153
0.25605,0.36431518,0.99999976,0.22550905,0.20128748,0.1111077,0.20015663,0.21933775,0.20715529,0.18161327
0.2079862,0.16191992,0.22550905,0.9999995,0.1512725,0.0846728,0.21066421,0.07623951,0.16166309,0.11204058
0.21070383,0.5154582,0.20128748,0.1512725,0.9999999,0.51829267,0.20060712,0.34992033,0.36978614,0.18376961
0.55683476,0.7362133,0.1111077,0.0846728,0.51829267,1.0000002,0.2502552,0.26414105,0.64895666,0.16305555
0.35401082,0.2599539,0.20015663,0.21066421,0.20060712,0.2502552,1.0000001,0.63303816,0.3592788,0.27930593
0.21266901,0.20962821,0.21933775,0.07623951,0.34992033,0.26414105,0.63303816,1.0,0.2517389,0.15554316
0.6762947,0.53750986,0.20715529,0.16166306,0.36978608,0.64895684,0.35927874,0.2517389,0.9999995,0.32511023
0.17256841,0.18832153,0.18161324,0.112040594,0.18376964,0.16305558,0.27930593,0.15554316,0.32511023,1.0
