0,1,2,3,4,5,6,7
1.0,0.30783522,0.27840978,0.3990572,0.2613787,0.33821654,0.27241665,0.46127963
0.30783522,0.99999934,0.28211328,0.23808108,0.37003064,0.29806858,0.27939442,0.2364046
0.27840978,0.28211328,1.0000005,0.23938324,0.1601598,0.39481106,0.2648223,0.43091533
0.3990572,0.23808108,0.23938324,0.9999996,0.39790797,0.32367688,0.23656711,0.4254052
0.2613787,0.37003064,0.1601598,0.39790797,1.0,0.41483223,0.08727309,0.3098703
0.33821654,0.29806858,0.39481106,0.32367688,0.41483223,0.9999996,0.34540802,0.40508637
0.27241665,0.27939442,0.2648223,0.23656711,0.08727309,0.34540802,0.9999999,0.31674698
0.46127963,0.2364046,0.43091533,0.4254052,0.3098703,0.40508637,0.31674698,0.9999999
