0,1,2,3,4,5,6
0.99999976,0.17438453,0.2355384,0.35474724,0.063815035,0.2970652,0.33299968
0.17438453,1.0000002,0.3632708,0.1045991,0.3053446,0.114396274,0.10972428
0.2355384,0.3632708,1.0000004,0.16735482,0.06499192,0.1605101,0.07014315
0.35474724,0.1045991,0.16735482,0.99999976,0.3250544,0.42946237,0.28513867
0.06381502,0.30534464,0.064991936,0.32505438,1.0,0.2263348,0.33380735
0.29706514,0.11439626,0.1605101,0.42946234,0.2263348,0.9999994,0.24084356
0.33299962,0.10972428,0.07014315,0.2851387,0.33380735,0.24084356,0.9999997
