0,1,2,3,4,5,6,7
0.99999994,0.12635621,0.6546306,0.13551056,0.22560024,0.25515294,0.53108907,0.29998672
0.12635621,1.0000007,0.1391449,0.22227868,0.075486735,0.06434929,0.06837016,0.24488372
0.6546306,0.1391449,1.0000002,0.24984074,0.44054633,0.34908056,0.23024376,0.31226844
0.13551056,0.22227868,0.24984074,0.99999994,0.6096288,0.35535452,0.12404472,0.1742997
0.22560024,0.075486735,0.44054633,0.6096288,0.9999999,0.42712313,0.24143057,0.38320586
0.25515294,0.06434929,0.34908056,0.35535452,0.42712313,1.0000002,0.3566628,0.23159856
0.53108907,0.06837016,0.23024376,0.12404472,0.24143057,0.3566628,1.0000002,0.30096874
0.29998672,0.24488372,0.31226844,0.1742997,0.38320586,0.23159856,0.30096874,0.9999999
