0,1,2,3,4,5,6,7,8,9
1.0000001,0.3931713,0.64048684,0.38037375,0.66353714,0.41061175,0.21181872,0.36340463,0.18268263,0.5944798
0.3931713,1.0,0.2757561,0.12674014,0.34842288,0.13870351,0.072770655,0.12711969,0.1462523,0.17678165
0.64048684,0.2757561,1.0,0.45400602,0.6689916,0.49266142,0.25847653,0.34006795,0.13111907,0.47063267
0.38037375,0.12674014,0.45400602,1.0000002,0.37060902,0.22555122,0.42772254,0.2650143,0.3170741,0.26442862
0.66353714,0.34842288,0.6689916,0.37060902,1.0,0.4103523,0.17269385,0.2920574,0.15261175,0.5832521
0.41061175,0.13870351,0.49266142,0.22555122,0.4103523,0.9999999,0.5081082,0.53289676,0.34496427,0.44173294
0.21181872,0.072770655,0.25847653,0.42772254,0.17269385,0.5081082,1.0000001,0.39963055,0.4922194,0.30163532
0.36340463,0.12711969,0.34006795,0.2650143,0.2920574,0.53289676,0.39963055,1.0000002,0.34417325,0.38941082
0.18268263,0.1462523,0.13111909,0.31707412,0.15261175,0.3449643,0.49221942,0.34417322,1.0000002,0.20824353
0.5944799,0.17678162,0.47063264,0.26442862,0.5832521,0.44173288,0.30163532,0.38941085,0.20824353,1.0
