0,1,2,3,4,5,6,7,8,9
1.0000005,0.59577096,0.09630066,0.124694645,0.18605027,0.045324977,0.27662367,0.5242225,-0.00045589358,0.5719636
0.59577096,1.0000002,0.21652803,0.2196627,0.24528238,0.19511957,0.2191429,0.55792385,0.034549713,0.60499203
0.09630066,0.21652803,1.0,0.25927883,0.12517898,0.24402934,0.18092138,0.3087822,-0.05256725,0.18560413
0.124694645,0.2196627,0.25927883,0.99999964,0.27098644,0.18153957,0.32835275,0.18497011,0.124604814,0.2826643
0.18605027,0.24528238,0.12517898,0.27098644,1.0000002,0.16215223,0.69335437,0.24680896,0.05719434,0.3179546
0.045324977,0.19511957,0.24402934,0.18153957,0.16215223,1.0000002,0.26828152,0.19936347,0.29713476,0.16504867
0.27662367,0.2191429,0.18092138,0.32835275,0.69335437,0.26828152,1.0,0.26040134,0.08434914,0.2632488
0.5242225,0.55792385,0.3087822,0.18497011,0.24680896,0.19936347,0.26040134,1.0,0.07925499,0.52456003
-0.00045588985,0.034549717,-0.05256725,0.124604784,0.057194356,0.29713476,0.08434914,0.07925499,1.0,0.058557026
0.57196355,0.60499203,0.18560408,0.28266427,0.3179546,0.16504866,0.2632488,0.52456,0.058557026,1.0
