0,1,2,3,4,5,6,7,8,9
1.0000006,0.3895189,0.058177568,0.08648864,0.28972048,0.14944008,-0.04217157,0.12181319,0.4517656,0.22728275
0.3895189,1.0000002,0.09429044,0.12133158,0.8218125,0.17829147,0.05591749,0.20239308,0.6166356,0.3354649
0.058177568,0.09429044,1.0000001,0.20877805,0.09562373,0.07648915,0.105260596,0.05237159,0.112926126,0.049303837
0.08648864,0.12133158,0.20877805,1.0,0.13522483,0.05432739,-0.0025121681,0.28271252,0.08154319,0.09532894
0.28972048,0.8218125,0.09562373,0.13522483,0.99999964,0.30418038,0.04714299,0.1003594,0.5062653,0.28855598
0.14944008,0.17829147,0.07648915,0.05432739,0.30418038,0.99999976,0.07308984,0.05265568,0.15908566,0.21846712
-0.04217157,0.05591749,0.105260596,-0.0025121681,0.04714299,0.07308984,1.0000005,0.04951132,0.12463174,0.1605719
0.12181319,0.20239308,0.05237159,0.28271252,0.1003594,0.05265568,0.04951132,1.0000005,0.10059622,0.22423899
0.45176563,0.61663574,0.11292613,0.0815432,0.5062653,0.15908563,0.124631725,0.100596234,0.99999994,0.4381044
0.22728273,0.33546486,0.04930383,0.09532897,0.288556,0.21846712,0.16057189,0.22423902,0.4381044,0.9999999
