0,1,2,3,4,5,6
0.99999994,0.47392297,0.09845805,0.15480475,0.43958062,0.41365653,0.3960736
0.47392297,0.99999994,0.020283047,0.17263062,0.08614116,0.44427794,0.54062426
0.09845805,0.020283047,0.9999998,0.35235533,0.35611606,0.05509316,0.04768548
0.15480475,0.17263062,0.35235533,1.0,0.15259567,0.03663215,0.03083393
0.43958065,0.08614116,0.35611606,0.15259564,1.0000004,0.14875363,0.1318544
0.41365656,0.444278,0.055093165,0.036632143,0.14875363,1.0000005,0.44388384
0.39607358,0.54062426,0.04768549,0.030833934,0.1318544,0.44388384,1.0000001
