0,1,2,3,4,5,6,7,8
0.9999997,0.38443553,0.29408088,0.49325153,0.25455797,0.39320102,0.2944221,0.3849192,0.21977194
0.38443553,0.9999999,0.13214102,0.23107547,0.23945545,0.25634384,0.28554356,0.434123,0.4316426
0.29408088,0.13214102,1.0000002,0.223219,0.1902556,0.3441669,0.13964748,0.3863544,0.12742001
0.49325153,0.23107547,0.223219,0.9999999,0.41302752,0.3774674,0.29417425,0.23805198,0.20813851
0.25455797,0.23945545,0.1902556,0.41302752,1.0000004,0.41140077,0.3682202,0.33937734,0.13254815
0.39320102,0.25634384,0.3441669,0.3774674,0.41140077,1.0000001,0.34522676,0.5882745,0.3827579
0.2944221,0.28554356,0.13964748,0.29417425,0.3682202,0.34522676,1.0000004,0.21519986,0.27516526
0.3849192,0.434123,0.3863544,0.23805198,0.33937734,0.5882745,0.21519986,0.9999999,0.3044362
0.21977195,0.43164265,0.12742002,0.20813848,0.13254817,0.3827579,0.27516523,0.3044362,1.0
