0,1,2,3,4,5,6,7
1.0000002,0.31190172,0.11229353,0.3240584,0.38349614,0.26812994,0.16781993,0.3151186
0.31190172,1.0000005,0.33411568,0.22345349,0.17769584,0.18461229,0.055260822,0.09575682
0.11229353,0.33411568,1.0000002,0.1510587,0.12446493,0.08112223,0.041540056,0.11224359
0.3240584,0.22345349,0.1510587,0.99999994,0.1672755,0.3567138,0.10768793,0.13765803
0.38349614,0.17769584,0.12446493,0.1672755,1.0000002,0.12818839,0.051386915,0.13288899
0.26812994,0.18461229,0.08112223,0.3567138,0.12818839,0.99999994,0.21807398,0.3398548
0.16781993,0.055260822,0.041540056,0.10768793,0.051386915,0.21807398,1.0000007,0.3552525
0.3151186,0.09575682,0.11224359,0.13765803,0.13288899,0.3398548,0.3552525,0.9999997
