0,1,2,3,4,5,6
1.0000002,0.32980004,0.1957601,0.2902912,0.3786497,0.5701964,0.109993994
0.32980004,1.0000002,0.03702066,0.15394323,0.11373164,0.22593027,0.1838992
0.1957601,0.03702066,0.9999997,0.39189133,0.28694615,0.107232265,-0.00050999224
0.2902912,0.15394323,0.39189133,0.9999998,0.5468142,0.2410019,0.100173995
0.37864977,0.11373164,0.28694615,0.5468142,1.0000002,0.46287414,0.16608877
0.57019633,0.22593027,0.10723227,0.24100186,0.46287414,1.0,0.16768649
0.109993994,0.18389921,-0.00050999597,0.10017398,0.16608877,0.16768649,1.0000002
