0,1,2,3,4,5,6,7
1.0000001,0.19699809,0.71897495,0.7006068,0.23113053,0.6111734,0.22945872,0.52247727
0.19699809,1.0000005,0.2635965,0.31958276,0.21811323,0.22800945,0.3032827,0.15017256
0.71897495,0.2635965,1.0000001,0.68011665,0.36979926,0.7888209,0.22848162,0.5584048
0.7006068,0.31958276,0.68011665,1.0000002,0.3641441,0.5968254,0.21246304,0.4442586
0.23113053,0.21811323,0.36979926,0.3641441,1.0000002,0.34490082,0.21481343,0.5015797
0.6111734,0.22800945,0.7888209,0.5968254,0.34490082,1.0,0.19862948,0.49251628
0.22945872,0.3032827,0.22848162,0.21246304,0.21481343,0.19862948,1.0000002,0.19379902
0.52247727,0.15017256,0.5584048,0.4442586,0.5015797,0.49251628,0.19379902,1.0000005
