0,1,2,3,4,5,6,7
1.0000005,0.09002757,0.21699834,0.51266515,0.504871,0.10638013,0.12668842,0.17710036
0.09002757,1.0,0.49504575,0.30718532,0.21949574,0.3142382,0.09785935,0.28387824
0.21699834,0.49504575,1.0000002,0.39811146,0.3137895,0.24733259,0.03357294,0.034677133
0.51266515,0.30718532,0.39811146,0.9999999,0.56207055,0.083425105,0.0757222,0.310305
0.504871,0.21949574,0.3137895,0.56207055,0.99999976,0.16072208,0.17550832,0.15585864
0.10638013,0.3142382,0.24733259,0.083425105,0.16072208,1.0000001,0.2419802,0.13618445
0.12668842,0.09785935,0.03357294,0.0757222,0.17550832,0.2419802,0.99999994,0.089117244
0.17710036,0.28387824,0.034677133,0.310305,0.15585864,0.13618445,0.089117244,1.0000007
