0,1,2,3,4,5,6,7,8,9
0.99999964,0.8828615,0.08942048,0.08440626,0.087296575,0.052289695,0.429909,0.19558766,0.2674784,0.25483087
0.8828615,1.0000002,0.06974909,0.16681534,0.24360234,0.14020334,0.3792854,0.17369607,0.44085333,0.21136406
0.08942048,0.06974909,0.9999995,0.8141443,0.6759393,-0.0025927573,0.057840392,0.16166832,0.08743459,0.1061417
0.08440626,0.16681534,0.8141443,0.99999964,0.720175,0.086294256,0.086519696,0.17547455,0.18700224,0.13922375
0.087296575,0.24360234,0.6759393,0.720175,1.0,0.13528757,-0.009310495,0.104632005,0.3212356,0.064166464
0.052289695,0.14020334,-0.0025927573,0.086294256,0.13528757,1.0,0.07831119,0.046404764,0.09955613,0.062108867
0.429909,0.3792854,0.057840392,0.086519696,-0.009310495,0.07831119,0.99999994,0.15723847,0.09069435,0.13384166
0.19558766,0.17369607,0.16166832,0.17547455,0.104632005,0.046404764,0.15723847,0.99999994,0.23404756,0.051941827
0.26747844,0.44085336,0.08743459,0.18700227,0.3212356,0.09955613,0.09069435,0.23404758,1.0000001,0.009629399
0.2548309,0.21136403,0.1061417,0.13922375,0.064166486,0.062108867,0.13384166,0.05194182,0.009629399,1.0000002
