0,1,2,3,4,5,6,7
1.0000001,0.5007985,0.5589982,0.2611491,0.5128053,0.56757146,0.40095508,0.13997623
0.5007985,0.99999994,0.6590421,0.5133897,0.504194,0.61742914,0.38335824,0.124899566
0.5589982,0.6590421,0.9999999,0.41765806,0.56386745,0.46610853,0.42034572,0.22712739
0.2611491,0.5133897,0.41765806,1.0000002,0.41716793,0.27131563,0.28305283,0.12731346
0.5128053,0.504194,0.56386745,0.41716793,0.9999998,0.38033265,0.41272414,0.15638237
0.56757146,0.61742914,0.46610853,0.27131563,0.38033265,1.0000001,0.522961,0.17314574
0.40095508,0.38335824,0.42034572,0.28305283,0.41272414,0.522961,0.9999998,0.49112323
0.13997623,0.124899566,0.22712739,0.12731346,0.15638237,0.17314574,0.49112323,0.9999997
