0,1,2,3,4,5,6,7
1.0,0.79793715,0.5994164,0.6457308,0.696501,0.33821654,0.27241665,0.46127963
0.79793715,0.9999999,0.5900483,0.6750593,0.78370893,0.37889466,0.33190137,0.42715085
0.5994164,0.5900483,1.0000002,0.5004121,0.56435525,0.36870942,0.2903697,0.45865607
0.6457308,0.6750593,0.5004121,1.0000005,0.6964705,0.34178355,0.26161927,0.44446445
0.696501,0.78370893,0.56435525,0.6964705,1.0000002,0.46118662,0.26298004,0.42748457
0.33821654,0.37889466,0.36870942,0.34178355,0.46118662,0.9999996,0.34540802,0.40508637
0.27241665,0.33190137,0.2903697,0.26161927,0.26298004,0.34540802,0.9999999,0.31674698
0.46127963,0.42715085,0.45865607,0.44446445,0.42748457,0.40508637,0.31674698,0.9999999
