0,1,2,3,4,5,6,7,8,9
1.0,0.6662812,0.7972476,0.29839623,0.6914697,0.678192,0.3868163,0.60188955,0.7015475,0.18193564
0.6662812,0.9999995,0.66313624,0.21926135,0.6193146,0.5337739,0.21418303,0.52279943,0.5413977,0.38657993
0.7972476,0.66313624,0.99999976,0.23711084,0.63054705,0.6282662,0.4908833,0.54725343,0.5481943,0.15887563
0.29839623,0.21926135,0.23711084,1.0000001,0.24209186,0.2497384,0.15952098,0.17398587,0.32595417,0.17286444
0.6914697,0.6193146,0.63054705,0.24209186,1.0000002,0.5447326,0.3603705,0.4625252,0.61610854,0.21276507
0.678192,0.5337739,0.6282662,0.2497384,0.5447326,1.0000001,0.4097603,0.4862436,0.52937216,0.23820832
0.3868163,0.21418303,0.4908833,0.15952098,0.3603705,0.4097603,0.9999997,0.21009657,0.24871065,0.07626462
0.60188955,0.52279943,0.54725343,0.17398587,0.4625252,0.4862436,0.21009657,0.99999994,0.45381546,0.22448432
0.7015475,0.54139775,0.5481942,0.32595414,0.61610854,0.5293722,0.24871065,0.45381546,0.9999999,0.21481365
0.18193564,0.38657993,0.15887564,0.17286444,0.21276505,0.23820832,0.07626464,0.22448432,0.21481365,1.0000002
