0,1,2,3,4,5,6,7,8,9
0.99999976,0.08691834,0.08734806,0.14033392,-0.0032544238,-0.026610825,0.0824062,0.20002058,0.14842322,0.0669128
0.08691834,0.99999964,0.95222163,0.1729262,0.09877379,0.07088891,0.5182133,0.30199403,0.17463025,0.15111057
0.08734806,0.95222163,1.0000002,0.15555038,0.06486265,0.022427846,0.48289487,0.29701537,0.22719604,0.15384078
0.14033392,0.1729262,0.15555038,1.0000001,0.6646788,0.47092658,0.3733452,0.32163593,0.07615943,0.3324248
-0.0032544238,0.09877379,0.06486265,0.6646788,0.9999996,0.78983235,0.27080756,0.14672278,0.10444648,0.2687808
-0.026610825,0.07088891,0.022427846,0.47092658,0.78983235,1.0000008,0.23566121,0.0682402,0.029210124,0.1695897
0.0824062,0.5182133,0.48289487,0.3733452,0.27080756,0.23566121,1.0,0.25276518,0.08985767,0.19310439
0.20002058,0.30199403,0.29701537,0.32163593,0.14672278,0.0682402,0.25276518,1.0000001,0.7666925,0.1017488
0.14842322,0.17463028,0.22719607,0.07615946,0.10444648,0.029210135,0.08985764,0.7666925,1.0,0.022625096
0.06691281,0.15111057,0.15384075,0.33242476,0.26878074,0.1695897,0.1931044,0.1017488,0.022625096,1.0000002
