0,1,2,3,4,5,6
0.99999976,0.17438453,0.2355384,0.35474724,0.20905274,0.2970652,0.29520217
0.17438453,1.0000002,0.3632708,0.1045991,0.13485165,0.114396274,0.12756586
0.2355384,0.3632708,1.0000004,0.16735482,0.07586711,0.1605101,0.1031507
0.35474724,0.1045991,0.16735482,0.99999976,0.7945204,0.42946237,0.3471977
0.20905277,0.1348517,0.07586712,0.7945204,1.0000004,0.25991875,0.38606843
0.29706514,0.11439626,0.1605101,0.42946234,0.25991875,0.9999994,0.6700013
0.29520214,0.12756586,0.10315068,0.34719774,0.38606843,0.6700013,0.9999999
