0,1,2,3,4,5,6,7
1.0000002,0.24574696,0.8294935,0.58702123,0.80949336,0.15505368,0.6970227,0.8316126
0.24574696,0.99999976,0.25043777,0.19245127,0.35283756,0.3789525,0.4229262,0.23671013
0.8294935,0.25043777,0.99999994,0.6447593,0.74133897,0.16870461,0.68540955,0.74409175
0.58702123,0.19245127,0.6447593,1.0000001,0.5078827,0.16946255,0.47883767,0.49901706
0.80949336,0.35283756,0.74133897,0.5078827,1.0,0.27336946,0.78056514,0.83331907
0.15505368,0.3789525,0.16870461,0.16946255,0.27336946,1.0000002,0.4022013,0.16441147
0.6970227,0.4229262,0.68540955,0.47883767,0.78056514,0.4022013,0.9999999,0.7315043
0.8316126,0.23671013,0.74409175,0.49901706,0.83331907,0.16441147,0.7315043,1.0000001
