0,1,2,3,4,5,6
1.0000002,0.88423836,0.9354799,0.6386928,0.4189313,0.55569893,0.4757033
0.88423836,1.0000006,0.85545003,0.58279383,0.3766954,0.4567462,0.36306596
0.9354799,0.85545003,0.99999976,0.68569374,0.34359986,0.50615716,0.44696495
0.6386928,0.58279383,0.68569374,1.0000006,0.08319624,0.2762261,0.2521565
0.41893128,0.3766954,0.34359992,0.083196215,0.9999999,0.85139716,0.5537283
0.555699,0.4567462,0.50615716,0.2762261,0.85139716,0.99999964,0.63634944
0.47570327,0.36306596,0.44696492,0.2521565,0.5537283,0.63634944,0.99999976
