0,1,2,3,4,5,6,7,8
1.0,0.57370436,0.58074516,0.59950936,0.39286774,0.11867535,0.3855396,0.6125121,0.13075283
0.57370436,1.0,0.30383852,0.33880794,0.11832367,0.0068865158,0.12616739,0.31091762,0.022904016
0.58074516,0.30383852,0.9999995,0.88807327,0.5027548,0.19220194,0.55927765,0.54108024,0.073533155
0.59950936,0.33880794,0.88807327,1.0000005,0.5096734,0.212868,0.4828924,0.5118292,0.091378644
0.39286774,0.11832367,0.5027548,0.5096734,1.0000001,0.22367659,0.688107,0.59018517,0.3640426
0.11867535,0.0068865158,0.19220194,0.212868,0.22367659,0.9999998,0.32045782,0.19015664,0.21059215
0.3855396,0.12616739,0.55927765,0.4828924,0.688107,0.32045782,1.0,0.5836371,0.18101928
0.6125121,0.31091762,0.54108024,0.5118292,0.59018517,0.19015664,0.5836371,0.99999994,0.11883894
0.13075282,0.022904016,0.07353313,0.09137864,0.3640426,0.21059215,0.18101928,0.11883895,0.9999999
