0,1,2,3,4,5,6,7,8,9,10
0.99999994,0.4265893,0.4592428,0.46767044,0.594916,0.36549667,0.31874704,0.5646242,0.2682012,0.39632243,0.21951172
0.4265893,1.0,0.81563115,0.80381656,0.30450648,0.39523047,0.29304492,0.39207357,0.12500893,0.60246754,0.6312709
0.4592428,0.81563115,1.0000004,0.82570255,0.2463528,0.30931342,0.2792829,0.39166087,0.1438531,0.6118138,0.58162737
0.46767044,0.80381656,0.82570255,0.99999976,0.28732574,0.33598435,0.34722,0.3639692,0.16038485,0.56247926,0.55112326
0.594916,0.30450648,0.2463528,0.28732574,0.9999999,0.20815688,0.100653574,0.4614787,0.4097334,0.23136221,0.049936257
0.36549667,0.39523047,0.30931342,0.33598435,0.20815688,0.9999999,0.8283379,0.8380656,0.1792215,0.7086687,0.27923676
0.31874704,0.29304492,0.2792829,0.34722,0.100653574,0.8283379,1.0000002,0.713727,0.033498853,0.64079314,0.225021
0.5646242,0.39207357,0.39166087,0.3639692,0.4614787,0.8380656,0.713727,0.9999995,0.26538652,0.68694365,0.22810763
0.2682012,0.12500891,0.1438531,0.16038486,0.40973333,0.17922148,0.033498853,0.26538655,0.99999994,0.06492259,0.060855646
0.39632243,0.60246754,0.6118138,0.56247926,0.23136222,0.7086687,0.6407932,0.68694365,0.06492259,0.99999946,0.5736798
0.21951176,0.63127095,0.5816275,0.5511232,0.049936265,0.27923673,0.225021,0.22810765,0.060855646,0.5736798,1.0
