0,1,2,3,4,5,6,7,8,9
0.9999999,0.5639885,0.724203,0.6394429,0.33131278,0.593287,0.5255306,0.393521,0.6930536,0.6782409
0.5639885,1.0,0.51683104,0.5692626,0.17430854,0.38611114,0.32072753,0.24785703,0.5142486,0.53770965
0.724203,0.51683104,1.0,0.7339365,0.25262555,0.5944792,0.43959922,0.41429645,0.56782585,0.6251563
0.6394429,0.5692626,0.7339365,1.0000002,0.2536259,0.6639297,0.47337875,0.36060485,0.492956,0.5293013
0.33131278,0.17430854,0.25262555,0.2536259,1.0000006,0.19780488,0.19551468,0.098157585,0.20232405,0.24029423
0.593287,0.38611114,0.5944792,0.6639297,0.19780488,0.99999994,0.77493095,0.3310118,0.49096292,0.47207117
0.5255306,0.32072753,0.43959922,0.47337875,0.19551468,0.77493095,1.0000002,0.5313831,0.3859892,0.3565744
0.393521,0.24785703,0.41429645,0.36060485,0.098157585,0.3310118,0.5313831,0.99999976,0.3618846,0.2768974
0.6930536,0.5142486,0.5678258,0.49295607,0.20232405,0.49096286,0.3859892,0.3618846,1.0000001,0.53912497
0.67824095,0.5377096,0.6251562,0.5293013,0.24029423,0.47207114,0.35657442,0.27689743,0.53912497,1.0000002
