0,1,2,3,4,5,6,7,8,9
1.0000006,0.3895189,0.29968423,0.08648864,0.28972048,0.14944008,0.21112835,0.16331396,0.44624668,0.22728275
0.3895189,1.0000002,0.6490239,0.12133158,0.8218125,0.17829147,0.59899855,0.21908109,0.84129333,0.3354649
0.29968423,0.6490239,1.0000002,0.2006274,0.6450412,0.13713713,0.5782207,0.15716664,0.61308885,0.20299453
0.08648864,0.12133158,0.2006274,1.0,0.13522483,0.05432739,0.05656374,0.25012124,0.10654724,0.09532894
0.28972048,0.8218125,0.6450412,0.13522483,0.99999964,0.30418038,0.59312534,0.11169876,0.7401935,0.28855598
0.14944008,0.17829147,0.13713713,0.05432739,0.30418038,0.99999976,0.115632765,0.073405236,0.110316955,0.21846712
0.21112835,0.59899855,0.5782207,0.05656374,0.59312534,0.115632765,1.0000001,0.109403364,0.5759082,0.2566346
0.16331396,0.21908109,0.15716664,0.25012124,0.11169876,0.073405236,0.109403364,1.0000005,0.15252957,0.2595523
0.4462467,0.8412932,0.61308897,0.10654725,0.7401934,0.110316955,0.57590806,0.15252957,1.0000002,0.34163672
0.22728273,0.33546486,0.20299453,0.09532897,0.288556,0.21846712,0.2566346,0.25955224,0.34163672,0.9999999
