0,1,2,3,4,5,6
1.0000002,0.7677543,0.1957601,0.2902912,0.3786497,0.5701964,0.5228583
0.7677543,0.9999999,0.099718615,0.15483606,0.34782422,0.6448959,0.53806925
0.1957601,0.099718615,0.9999997,0.39189133,0.28694615,0.107232265,0.108170584
0.2902912,0.15483606,0.39189133,0.9999998,0.5468142,0.2410019,0.24000707
0.37864977,0.34782422,0.28694615,0.5468142,1.0000002,0.46287414,0.4420849
0.57019633,0.6448959,0.10723227,0.24100186,0.46287414,1.0,0.8287135
0.52285826,0.5380692,0.1081706,0.24000707,0.4420849,0.8287135,1.0000002
