0,1,2,3,4,5,6
1.0000005,0.74965096,0.5825572,0.0642336,0.22674602,0.15203422,0.32253718
0.74965096,0.9999999,0.6488462,0.04044895,0.24279654,0.28797168,0.35869002
0.5825572,0.6488462,1.0000002,0.13400628,0.41187906,0.2357626,0.22407903
0.0642336,0.04044895,0.13400628,1.0000002,0.19980669,-0.012107154,0.02120372
0.226746,0.24279651,0.4118791,0.19980669,1.0000002,0.09953952,0.16830692
0.1520342,0.28797165,0.2357626,-0.01210716,0.09953952,1.0000004,0.18460302
0.3225372,0.35869002,0.22407904,0.021203708,0.16830692,0.18460302,1.0
