0,1,2,3,4,5,6,7
0.99999976,0.15697433,0.57249737,0.4296124,0.03485737,0.5040487,0.36607838,0.3096965
0.15697433,1.0000002,0.16510081,0.068282515,-0.024227545,0.10138668,0.04556519,0.048116133
0.57249737,0.16510081,1.0000002,0.6202127,0.030745288,0.49524683,0.36725688,0.24246779
0.4296124,0.068282515,0.6202127,1.0,0.023882765,0.43202358,0.4289899,0.2949011
0.03485737,-0.024227545,0.030745288,0.023882765,0.9999999,0.027523391,-0.0281032,-0.008373202
0.5040487,0.10138668,0.49524683,0.43202358,0.027523391,1.0,0.3279282,0.2850194
0.36607838,0.04556519,0.36725688,0.4289899,-0.0281032,0.3279282,0.9999996,0.83586484
0.3096965,0.048116133,0.24246779,0.2949011,-0.008373202,0.2850194,0.83586484,0.99999994
