0,1,2,3,4,5,6
0.99999994,0.6968626,0.09845805,0.15480475,0.43958062,0.41365653,0.3994184
0.6968626,1.0000002,0.04208546,0.19393563,0.34182826,0.40090483,0.5169895
0.09845805,0.04208546,0.9999998,0.35235533,0.35611606,0.05509316,0.03780466
0.15480475,0.19393563,0.35235533,1.0,0.15259567,0.03663215,0.030811934
0.43958065,0.34182823,0.35611606,0.15259564,1.0000004,0.14875363,0.15267645
0.41365656,0.40090483,0.055093165,0.036632143,0.14875363,1.0000005,0.76284564
0.3994184,0.51698947,0.03780466,0.030811928,0.15267645,0.76284564,1.0000002
