0,1,2,3,4,5,6,7,8,9
0.9999997,0.76964736,0.29129538,0.5464487,0.60220647,0.5930021,0.5236488,0.33836553,0.5898102,0.43417758
0.76964736,1.0000005,0.19452432,0.38449454,0.54780495,0.6229881,0.5452889,0.40835553,0.5074536,0.35483575
0.29129538,0.19452432,1.0000002,0.2268917,0.26718885,0.14082603,0.1271435,-0.026018817,0.29394805,0.30292308
0.5464487,0.38449454,0.2268917,1.0000002,0.6130983,0.5216955,0.4705761,0.17981267,0.5696992,0.519144
0.60220647,0.54780495,0.26718885,0.6130983,0.99999946,0.5579742,0.4754821,0.29953378,0.61923134,0.4149124
0.5930021,0.6229881,0.14082603,0.5216955,0.5579742,1.0,0.5428424,0.31563157,0.55315614,0.47850022
0.5236488,0.5452889,0.1271435,0.4705761,0.4754821,0.5428424,1.0000005,0.5362295,0.5169367,0.3631492
0.33836553,0.40835553,-0.026018817,0.17981267,0.29953378,0.31563157,0.5362295,0.9999999,0.33916378,0.15364161
0.5898103,0.50745356,0.29394805,0.5696993,0.6192313,0.5531561,0.5169367,0.33916384,1.0000005,0.6633302
0.43417758,0.35483575,0.30292308,0.51914406,0.41491243,0.4785002,0.3631492,0.15364161,0.6633302,0.9999997
