0,1,2,3,4,5,6,7,8
0.9999999,0.10197126,0.3462069,0.38816553,0.26135153,0.051013857,0.2967764,-0.011957651,0.040970664
0.10197126,1.0000002,0.29162213,0.10537124,0.057324186,0.21734655,0.06611144,0.1531766,0.45812196
0.3462069,0.29162213,0.9999996,0.6541443,0.63948596,0.45648536,0.4737916,0.35408476,0.3181608
0.38816553,0.10537124,0.6541443,1.0000002,0.75303346,0.40516168,0.5518506,0.2559522,0.2603765
0.26135153,0.057324186,0.63948596,0.75303346,0.99999964,0.36913955,0.5808878,0.16071662,0.19758639
0.051013857,0.21734655,0.45648536,0.40516168,0.36913955,0.9999997,0.19051075,0.4172578,0.32484525
0.2967764,0.06611144,0.4737916,0.5518506,0.5808878,0.19051075,0.99999994,0.07988499,0.14878151
-0.011957651,0.1531766,0.35408476,0.2559522,0.16071662,0.4172578,0.07988499,1.0000001,0.31744328
0.040970653,0.45812193,0.31816077,0.2603765,0.19758639,0.32484525,0.1487815,0.3174433,0.99999976
