0,1,2,3,4,5,6,7,8,9,10
0.9999995,0.69094825,0.52389306,0.5163804,0.631058,0.22139245,0.14868632,0.5522696,0.5461069,0.17459881,0.5250263
0.69094825,0.9999999,0.37604213,0.49072593,0.94387287,0.20944679,0.08408005,0.5621192,0.5611557,0.19141242,0.5566825
0.52389306,0.37604213,0.9999999,0.57981336,0.37386495,0.14624426,0.2859366,0.3237676,0.36558133,0.1934562,0.36022338
0.5163804,0.49072593,0.57981336,1.0000002,0.47804874,0.19307585,0.27909458,0.68747395,0.76902765,0.18155336,0.78858256
0.631058,0.94387287,0.37386495,0.47804874,0.9999997,0.19692476,0.091489926,0.5268083,0.56629884,0.18963802,0.5656627
0.22139245,0.20944679,0.14624426,0.19307585,0.19692476,1.0,0.15645176,0.19028892,0.20848465,-0.048609238,0.18404417
0.14868632,0.08408005,0.2859366,0.27909458,0.091489926,0.15645176,0.9999999,0.09121274,0.18895935,0.17736378,0.20617206
0.5522696,0.5621192,0.3237676,0.68747395,0.5268083,0.19028892,0.09121274,1.0000002,0.69407475,0.27822518,0.70516205
0.5461068,0.5611557,0.3655813,0.7690276,0.56629884,0.20848465,0.18895938,0.6940748,1.0000001,0.22017995,0.7467214
0.17459881,0.19141242,0.19345622,0.18155335,0.18963799,-0.048609238,0.17736381,0.27822518,0.22017995,1.0,0.25340894
0.5250264,0.5566825,0.36022335,0.78858256,0.5656627,0.18404421,0.20617202,0.70516205,0.7467214,0.25340894,1.0000004
