0,1,2,3,4,5,6,7,8,9
0.9999997,0.10288391,0.64331496,0.18207483,0.48524275,0.48185247,0.1967242,0.5217198,0.5471743,0.08995933
0.10288391,1.0000002,0.12769519,0.087871455,-0.010719577,0.082645245,0.025094606,0.09441453,0.19300818,0.14989981
0.64331496,0.12769519,0.9999998,0.3701269,0.6560066,0.44519746,0.32956776,0.590042,0.61382735,0.12642658
0.18207483,0.087871455,0.3701269,1.0000002,0.27539358,0.14945304,0.48967996,0.4215907,0.25198013,0.21984878
0.48524275,-0.010719577,0.6560066,0.27539358,0.9999998,0.3762905,0.43959257,0.4455666,0.5064181,0.052977968
0.48185247,0.082645245,0.44519746,0.14945304,0.3762905,1.0000001,0.22907765,0.34265676,0.55255824,0.033417787
0.1967242,0.025094606,0.32956776,0.48967996,0.43959257,0.22907765,1.0000001,0.3365422,0.2834677,0.21722504
0.5217198,0.09441453,0.590042,0.4215907,0.4455666,0.34265676,0.3365422,1.0000002,0.5115919,0.17725587
0.54717433,0.1930082,0.6138272,0.25198013,0.506418,0.5525582,0.2834677,0.5115919,0.9999999,0.16652384
0.08995932,0.14989984,0.12642658,0.21984878,0.052977964,0.03341778,0.21722502,0.17725587,0.16652384,1.0000002
