0,1,2,3,4,5,6,7,8,9
0.99999976,0.6195931,0.57233024,0.2079862,0.59134156,0.55683476,0.32238173,0.21266901,0.6762947,0.17256841
0.6195931,1.0000001,0.642091,0.1474741,0.7687099,0.74552,0.18359378,0.20101096,0.55854905,0.17395979
0.57233024,0.642091,1.0,0.17233732,0.5060277,0.43901777,0.19063014,0.21795134,0.46168882,0.21439673
0.2079862,0.1474741,0.17233732,0.9999995,0.12309111,0.0846728,0.22115639,0.07623951,0.16166309,0.11204058
0.59134156,0.7687099,0.5060277,0.12309111,1.0000006,0.7826341,0.19988132,0.37732014,0.61741817,0.19464236
0.55683476,0.74552,0.43901777,0.0846728,0.7826341,1.0000002,0.20588328,0.26414105,0.64895666,0.16305555
0.32238173,0.18359378,0.19063014,0.22115639,0.19988132,0.20588328,1.0000002,0.608027,0.31661305,0.25268507
0.21266901,0.20101096,0.21795134,0.07623951,0.37732014,0.26414105,0.608027,1.0,0.2517389,0.15554316
0.6762947,0.55854905,0.46168882,0.16166306,0.61741817,0.64895684,0.3166131,0.2517389,0.9999995,0.32511023
0.17256841,0.17395978,0.21439674,0.112040594,0.19464234,0.16305558,0.25268507,0.15554316,0.32511023,1.0
