0,1,2,3,4,5,6,7,8,9
1.0000005,0.77036786,0.67345965,0.28192917,0.049877606,0.08816338,0.3026923,0.6261059,0.13337179,0.4403265
0.77036786,1.0,0.5431265,0.19075073,0.041087143,0.07100593,0.16806307,0.49598944,0.11180638,0.295855
0.67345965,0.5431265,1.0000005,0.24699795,0.07066469,0.048882786,0.21599957,0.5102028,0.020636406,0.17566833
0.28192917,0.19075073,0.24699795,1.0000002,0.26914275,0.19825105,0.14998858,0.12599169,0.16342843,0.14114495
0.049877606,0.041087143,0.07066469,0.26914275,0.99999994,0.54256874,0.04795644,0.024194367,0.055503514,-0.022680191
0.08816338,0.07100593,0.048882786,0.19825105,0.54256874,1.0000002,0.122614086,0.11446567,0.16004395,0.116691545
0.3026923,0.16806307,0.21599957,0.14998858,0.04795644,0.122614086,1.0000001,0.74719334,0.086106196,0.24008335
0.6261059,0.49598944,0.5102028,0.12599169,0.024194367,0.11446567,0.74719334,1.0,0.006211251,0.27175447
0.13337177,0.11180636,0.02063641,0.16342841,0.055503517,0.16004395,0.086106196,0.0062112547,1.0000002,0.033404075
0.44032657,0.295855,0.17566834,0.14114493,-0.02268019,0.116691545,0.2400833,0.27175444,0.033404075,0.99999994
