0,1,2,3,4,5,6,7,8
1.0000002,0.26138324,0.8345948,0.7840904,0.18219313,0.8587578,0.91466963,0.7633551,0.1034655
0.26138324,1.0,0.1890113,0.09619013,0.37625474,0.26113582,0.19681728,0.13781857,0.13479877
0.8345948,0.1890113,1.0000002,0.6920441,0.2623089,0.757458,0.8079288,0.6569747,0.072597094
0.7840904,0.09619013,0.6920441,1.0000004,0.17515391,0.75179833,0.83657706,0.7311381,0.2041043
0.18219313,0.37625474,0.2623089,0.17515391,1.0000001,0.14440507,0.24154152,0.15806767,0.017477939
0.8587578,0.26113582,0.757458,0.75179833,0.14440507,0.99999976,0.87925816,0.7473223,0.117252395
0.91466963,0.19681728,0.8079288,0.83657706,0.24154152,0.87925816,1.0000004,0.8238505,0.1298567
0.7633551,0.13781857,0.6569747,0.7311381,0.15806767,0.7473223,0.8238505,1.0000002,0.26263973
0.10346548,0.13479878,0.07259709,0.2041043,0.017477939,0.117252395,0.1298567,0.2626397,1.0
