0,1,2,3,4,5,6,7,8,9
1.0000001,0.95976007,0.8760239,0.7411435,0.8181462,0.8626797,0.26579946,0.320912,0.4777556,0.25083897
0.95976007,1.0000001,0.8554777,0.7115882,0.8219874,0.8710712,0.31960618,0.36536857,0.48532093,0.23702158
0.8760239,0.8554777,1.0000002,0.81463933,0.8091593,0.8361099,0.18671271,0.2568338,0.41977665,0.23658064
0.7411435,0.7115882,0.81463933,1.0,0.7263771,0.7073554,0.12211412,0.22576565,0.34324643,0.30617207
0.8181462,0.8219874,0.8091593,0.7263771,1.0,0.84874225,0.21398236,0.30970928,0.56521857,0.2539311
0.8626797,0.8710712,0.8361099,0.7073554,0.84874225,1.0000002,0.17888542,0.2577535,0.40895417,0.19302228
0.26579946,0.31960618,0.18671271,0.12211412,0.21398236,0.17888542,0.99999994,0.54119664,0.36619997,0.08825269
0.320912,0.36536857,0.2568338,0.22576565,0.30970928,0.2577535,0.54119664,0.9999998,0.3943603,0.20234285
0.47775564,0.48532093,0.4197766,0.34324646,0.56521857,0.4089542,0.36619994,0.39436036,0.99999976,0.1493517
0.25083897,0.23702163,0.23658064,0.30617207,0.2539311,0.19302224,0.088252686,0.20234287,0.1493517,1.0000002
