0,1,2,3,4,5,6,7,8
0.99999994,0.8184572,0.6058799,0.5289391,0.750093,0.89952415,0.81558704,0.78616405,0.18316343
0.8184572,0.99999976,0.5131928,0.42958295,0.75587595,0.74783504,0.6508516,0.7479574,0.15287913
0.6058799,0.5131928,1.0000002,0.7863873,0.69499016,0.5826191,0.5482389,0.5059481,0.21094881
0.5289391,0.42958295,0.7863873,1.0000002,0.62585306,0.53306735,0.6521642,0.4499681,0.38944304
0.750093,0.75587595,0.69499016,0.62585306,0.9999997,0.74364597,0.68612254,0.6787511,0.12823313
0.89952415,0.74783504,0.5826191,0.53306735,0.74364597,0.99999976,0.83255607,0.7052987,0.17577086
0.81558704,0.6508516,0.5482389,0.6521642,0.68612254,0.83255607,0.9999997,0.6665765,0.31022254
0.78616405,0.7479574,0.5059481,0.4499681,0.6787511,0.7052987,0.6665765,1.0000004,0.27170813
0.18316342,0.15287915,0.21094882,0.38944304,0.1282331,0.17577085,0.3102225,0.2717081,1.0
